Line Number, Positive Text, Label, Score
818, @SouthwestAir think you have great people working for you., Biased, 0.5433731079101562
819, @SouthwestAir Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport, Non-biased, 0.7576571106910706
820, @SouthwestAir you guys are so amazing for sending people to meet Imagine Dragons #DestinationDragons 😋, Biased, 0.9907903671264648
821, @SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you., Non-biased, 0.579888641834259
822, #onechildfourbags, Biased, 0.621062695980072
823, @SouthwestAir, Non-biased, 0.7602243423461914
824, , Non-biased, 0.8564969301223755
825, Just realized I had the wrong departure date. Thanks for making changes easy!, Biased, 0.6623893976211548
826, @SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You., Non-biased, 0.7329754829406738
827, @SouthwestAir I will say that your customer service has consistently been the very best!!!, Biased, 0.959854245185852
828, @SouthwestAir @AARP #tfw1 Appreciate the tweet back - It was unexpected., Non-biased, 0.5906252861022949
829, @SouthwestAir Although the wait was long due to weather r/scheduling, Non-biased, 0.823879063129425
830, @SouthwestAir @AmericanAir y'all are better then @united, Biased, 0.5225208401679993
831, @SouthwestAir Make the world a better place: Visit an elderly relative., Non-biased, 0.6885571479797363
832, @SouthwestAir FINALLY!  A Passbook option for the SWA App. Thank you!!!!!, Biased, 0.7301868200302124
833, @SouthwestAir I've DM'd you. Thanks!, Biased, 0.5340335965156555
834, @SouthwestAir Great flight yesterday from MSY to AUS!! Thank you for such great safety, Biased, 0.9899101853370667
835, @SouthwestAir great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you., Biased, 0.91440349817276
836, @SouthwestAir Offers Atlanta Unprecedented Perk http://t.co/nustgpElSf http://t.co/Be0B4K1Xbt, Biased, 0.9908826947212219
837, @SouthwestAir Thx to customer service rep ALEX for his patient help in reFlight Booking Problems a Cancelled Flighted flight and getting us where we have to be tmrw!, Biased, 0.6272426247596741
838, @SouthwestAir Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!, Biased, 0.5482032895088196
839, @SouthwestAir Southwest Airline is THE way to go!, Non-biased, 0.6150963306427002
840, @SouthwestAir thanks for getting me home from Denver tonight despite the snow!, Non-biased, 0.5478061437606812
841, @SouthwestAir never lets me down!!!, Biased, 0.7069230079650879
842, @SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟, Biased, 0.6867715120315552
843, @SouthwestAir The pilots&amp; crew on flt 3999 and customer service professionals at baggage claim are OUTSTANDING!! Thank you!!, Non-biased, 0.5366144776344299
844, @SouthwestAir Thanks for helping out! Class act, Biased, 0.534213125705719
845, @SouthwestAir Kudos for adding #Passbook to your app! I LOVE IT!, Biased, 0.6638681888580322
846, @SouthwestAir male flight attendant on flight 3913 from Orlando to Indy was AMAZING! He needs a raise 👍 Had the best experience with him, Non-biased, 0.8045461177825928
847, @SouthwestAir Thx for the GRAND view today! FLT 3825 SEATAC to PHX. #GrandCanyon #Arizona #Wow #Love #Photography http://t.co/D7pQOUAtdF, Biased, 0.5414444208145142
848, @SouthwestAir I wanted to thank the great efforts of Jamie McKinnie in BUF she is a true pro! during major delays she was owning it! #raise, Non-biased, 0.5524317622184753
849, @SouthwestAir Thanks for making good on @PoteetTJ 's Cancelled Flightled flight., Non-biased, 0.7183348536491394
850, @SouthwestAir just sent another 4 drink coupons....I think I have over 30 coupons now. free drinks anyone?, Non-biased, 0.7911384701728821
851, @SouthwestAir I love you Southwest. I accept all your flight attendants and their many talents always! #flySWA, Non-biased, 0.6828144192695618
852, @SouthwestAir @TMadCLE Flying with you in April, Non-biased, 0.5338947176933289
853, @SouthwestAir I'll do that. Can't DM until you follow me. Thanks!, Non-biased, 0.6573837995529175
854, @SouthwestAir Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ, Biased, 0.5080636143684387
855, @SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!, Biased, 0.9285910129547119
856, @SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome., Biased, 0.507455050945282
857, @SouthwestAir three cheers to your Denver staff. Don't know if we, Non-biased, 0.5482866168022156
858, will get out but they're keeping us smiling. http://t.co/RX8z53M7yy, Biased, 0.9399157762527466
859, @SouthwestAir Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter, Biased, 0.9447057247161865
860, @SouthwestAir replacing @vitaminwater with beer! Bravo!👏👏 Cheers! 🍻🍻 @Leinenkugels @DosEquis @FatTire, Non-biased, 0.5461471080780029
861, @SouthwestAir i hope i can be apart of the team with this job opening!, Biased, 0.9619251489639282
862, @SouthwestAir I made it! Heading to Denver, Non-biased, 0.6903916597366333
863, @SouthwestAir I just wanna say you're incredible for sending people to see their idols. Sooooo kind and amazing💖 #DestinationDragons, Non-biased, 0.6057353019714355
864, @SouthwestAir THANK YOU. I left my iPad on a plane, Non-biased, 0.5701103806495667
865, @SouthwestAir Sent your way, Non-biased, 0.7702190279960632
866, @SouthwestAir y'all are fast we already have our 5 winners! Congrats!!, Biased, 0.9740236401557922
867, @SouthwestAir Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice.  #happy #customer, Non-biased, 0.5963729619979858
868, @SouthwestAir That's an awesome library., Biased, 0.5901110172271729
869, @SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info., Non-biased, 0.6248764395713806
870, @SouthwestAir DM sent. Thanks for the help!, Non-biased, 0.5949205160140991
871, @SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!, Biased, 0.9846935272216797
872, @SouthwestAir is the best. Case and point. https://t.co/ucVnilMb4x @ryand2285 #HappyBirthday, Non-biased, 0.6181577444076538
873, @SouthwestAir Incredible view! I had a smooth flight both ways even tho there was turbulence. Your pilots ROCK! http://t.co/3nsUSfSBPv, Biased, 0.9734162092208862
874, @SouthwestAir Thank u Thank u Thank u for coming through for us! I sincerely didn't think it would happen. &lt;3 #SWA #THANKYOU, Biased, 0.9505846500396729
875, @SouthwestAir flight 3970, Non-biased, 0.7544015049934387
876, @SouthwestAir Never felt better taken care of! Indian aunties are the gold standard. Thanks Aruna! http://t.co/aypyaDUY6a, Biased, 0.7546142935752869
877, @SouthwestAir @SouthwestOliver that's a great FA right there., Biased, 0.7051185369491577
878, @SouthwestAir DM sent.  Thank you., Non-biased, 0.5866739749908447
879, @SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY, Biased, 0.5895482897758484
880, @SouthwestAir finally through thx, Non-biased, 0.6815969944000244
881, @SouthwestAir hello #SouthwestAir I'm  happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight, Non-biased, 0.5741112232208252
882, @southwestair your attendants at the ATL airport are awesome! Very helpful with all the Cancelled Flightlations this morning., Biased, 0.5518829226493835
883, @SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv, Non-biased, 0.6768881678581238
884, @SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches, Biased, 0.6576661467552185
885, @SouthwestAir Had a great trip this past week to Vegas for work; and had this pic over the Southwest on Southwest! http://t.co/a3YCFlaLxV, Biased, 0.6253725290298462
886, @SouthwestAir so glad u guys do business w/ more class than UR competitors @SpiritAirlines 😏, Biased, 0.7984122633934021
887, @SouthwestAir Thanks 4 the great service, Biased, 0.6027184128761292
888, @SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2, Biased, 0.9604641199111938
889, @SouthwestAir is my favorite airline!  I can't wait to book my flight to New Orleans for my trip in April!! :) :), Biased, 0.5940151214599609
890, @SouthwestAir loving the boarding to go to Chicago #KeepItMovin', Non-biased, 0.5180165767669678
891, @SouthwestAir had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! 😜😂 thanks, Biased, 0.9734697937965393
892, @SouthwestAir Hey southwest! I wanna go to see @Imaginedragons ! You guys are a lot better then jet blue., Biased, 0.8278231620788574
893, @SouthwestAir Hey sourhwest can you send me to Atlanta to see @Imaginedragons ? I will fly southwest forever. U guys are the best airline!, Non-biased, 0.5128685235977173
894, @SouthwestAir @FortuneMagazine, Biased, 0.6381884217262268
895, great news., Non-biased, 0.650397002696991
896, @SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!, Biased, 0.9261046648025513
897, @SouthwestAir Well plane arrived pretty much on time and it's 68 degrees on the ground in Texas. Not much to complain about., Biased, 0.9396960139274597
898, @SouthwestAir All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH, Non-biased, 0.5702170729637146
899, @SouthwestAir thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6, Non-biased, 0.7267160415649414
900, @SouthwestAir @JasonWhitely flt 947 Emer stop in Albuquer for a heart condition, Biased, 0.8321229219436646
901, @SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, Biased, 0.5441304445266724
902, @SouthwestAir you guys held our flight #330!  Thank you!!!  About to take off from MDW now to Oakland.  Thanks, Biased, 0.7499289512634277
903, @SouthwestAir first time flying with you. You've definitely won me over!, Biased, 0.6320725679397583
904, @SouthwestAir rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you., Biased, 0.9337014555931091
905, @SouthwestAir LUVed the SJC gate 23 agent this am who boarded flight 372 to DAL. Didn't get his name. He represents your brand so well., Non-biased, 0.8262038230895996
906, @SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!, Biased, 0.6110829710960388
907, @SouthwestAir great flight got us back on time!  Thanks, Biased, 0.9162353873252869
908, @SouthwestAir thx for smooth landing today @fly2midway, Non-biased, 0.8021395802497864
909, @SouthwestAir not frustrated, Non-biased, 0.6943215131759644
910, @SouthwestAir we had early bird, Non-biased, 0.6296233534812927
911, @SouthwestAir Ahah😃💕🎵 That is why, Non-biased, 0.6716433763504028
912, I love SW✈❗(^^)❤, Non-biased, 0.8325684070587158
913, @SouthwestAir you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service, Non-biased, 0.5492862462997437
914, @SouthwestAir I wish i would've seen this 4 hours ago!!! I WANTED TO SEE THEM TONIGHT SO BAD!!!! #CRYING, Biased, 0.5257634520530701
915, @SouthwestAir I'll have to drop by next time I visit!, Non-biased, 0.7337020635604858
916, @SouthwestAir @SacIntlAirport Feels like a good day to fly!!  Thanks for the ontime departure to SNA!!:) #bestinclass #30000ft #takemehome, Biased, 0.9531152844429016
917, @SouthwestAir Great trip on 2672 yesterday - outstanding flight attendants, Non-biased, 0.8551504015922546
